GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID	Flag	Flag2
84233	6	F20	0.66	1393	1393	0.0136336132484038	0	3	3	100	84233	TMEM126A	s38694	FALSE	TRUE
84289	1	D02	-0.27	1393	1393	0.0973783366090208	0	2	3	67	84289	ING5	s38830	FALSE	TRUE
8450	5	J13	-0.35	1393	1393	0.081544510519906	0	2	3	67	8450	CUL4B	s16044	FALSE	TRUE
84522	8	F01	-5.77	1393	1393	0.0408321473649912	0	2	3	67	84522	JAGN1	s39102	FALSE	TRUE
8473	2	A18	-0.82	1393	1393	0.0468771558672125	0	2	3	67	8473	OGT	s16095	FALSE	TRUE
84844	5	O19	0.1	1393	1393	0.0127013430991111	0	3	3	100	84844	PHF5A	s39507	FALSE	TRUE
8794	7	C21	-0.48	1393	1393	0.0714596983319541	0	2	3	67	8794	TNFRSF10C	s16754	FALSE	TRUE
8972	6	H10	0.02	1393	1393	0.0855483720783679	0	3	3	100	8972	MGAM	s17120	FALSE	TRUE
91646	4	A02	-2.11	1393	1393	0.00180914479459319	0	2	3	67	91646	TDRD12	s40719	FALSE	TRUE
9212	3	E06	0.06	1393	1393	0.0417377348386427	0	3	3	100	9212	AURKB	s17613	FALSE	TRUE
93611	5	B03	-1.88	1393	1393	0.0208591846725334	0	2	3	67	93611	FBXO44	s41169	FALSE	TRUE
